,Province_State,Confirmed,Date,Day,New_Cases,image_url,color,Type,confirmed_regular_notation
346,New York,36691.54262817174,2020-03-28,18,7534.0,,after,less_steep_4,36692.0
347,New York,40371.725179133646,2020-03-29,19,7238.0,,after,less_steep_4,40372.0
348,New York,43991.51533430017,2020-03-30,20,7015.0,,after,less_steep_4,43992.0
349,New York,47753.980652012586,2020-03-31,21,9170.0,,after,less_steep_4,47754.0
350,New York,51615.71500528534,2020-04-01,22,8115.0,,after,less_steep_4,51616.0
351,New York,55278.02164359663,2020-04-02,23,8558.0,,after,less_steep_4,55278.0
352,New York,58584.505631881664,2020-04-03,24,10481.0,,after,less_steep_4,58585.0
353,New York,61934.37621771337,2020-04-04,25,10846.0,,after,less_steep_4,61934.0
354,New York,65967.41037312466,2020-04-05,26,9327.0,,after,less_steep_4,65967.0
355,New York,68825.06175466835,2020-04-06,27,8655.0,,after,less_steep_4,68825.0
356,New York,72727.4461798834,2020-04-07,28,8060.0,,after,less_steep_4,72727.0
357,New York,75619.70617082082,2020-04-08,29,11186.0,,after,less_steep_4,75620.0
358,New York,79574.51271385945,2020-04-09,30,10718.0,,after,less_steep_4,79575.0
359,New York,83828.97476037037,2020-04-10,31,10569.0,,after,less_steep_4,83829.0
360,New York,85437.35355148689,2020-04-11,32,8678.0,,after,less_steep_4,85437.0
361,New York,90172.84373868305,2020-04-12,33,8007.0,,after,less_steep_4,90173.0
362,New York,94359.89922665598,2020-04-13,34,6716.0,,after,less_steep_4,94360.0
363,New York,97684.92606871016,2020-04-14,35,7271.0,,after,less_steep_4,97685.0
364,New York,101456.68537725785,2020-04-15,36,11434.0,,after,less_steep_4,101457.0
365,New York,105053.95167169302,2020-04-16,37,9237.0,,after,less_steep_4,105054.0
366,New York,107870.06717929659,2020-04-17,38,6906.0,,after,less_steep_4,107870.0
367,New York,112030.58498584198,2020-04-18,39,11115.0,,after,less_steep_4,112031.0
368,New York,115728.4045844064,2020-04-19,40,6103.0,,after,less_steep_4,115728.0
369,New York,119669.93655520625,2020-04-20,41,5245.0,,after,less_steep_4,119670.0
370,New York,122558.0444470462,2020-04-21,42,5301.0,,after,less_steep_4,122558.0
371,New York,125736.96209674428,2020-04-22,43,4931.0,,after,less_steep_4,125737.0
372,New York,129487.98934369408,2020-04-23,44,168.0,,after,less_steep_4,129488.0
373,New York,133639.4906344023,2020-04-24,45,8130.0,,after,less_steep_4,133639.0
374,New York,137180.89141027234,2020-04-25,46,10553.0,,after,less_steep_4,137181.0
375,New York,140359.88735520304,2020-04-26,47,5902.0,,after,less_steep_4,140360.0
376,New York,143487.7688684485,2020-04-27,48,3951.0,,after,less_steep_4,143488.0
377,New York,147321.1662484387,2020-04-28,49,3110.0,,after,less_steep_4,147321.0
378,New York,150926.67972113052,2020-04-29,50,4585.0,,after,less_steep_4,150927.0
379,New York,154216.36366325247,2020-04-30,51,4681.0,,after,less_steep_4,154216.0
380,New York,158738.2840698721,2020-05-01,52,3942.0,,after,less_steep_4,158738.0
381,New York,161912.3060332692,2020-05-02,53,4663.0,,after,less_steep_4,161912.0
382,New York,165017.70020535454,2020-05-03,54,3438.0,,after,less_steep_4,165018.0
383,New York,169010.81418304468,2020-05-04,55,2538.0,,after,less_steep_4,169011.0
384,New York,172317.18722197812,2020-05-05,56,2239.0,,after,less_steep_4,172317.0
385,New York,176352.66218577322,2020-05-06,57,2786.0,,after,less_steep_4,176353.0
386,New York,179854.28585610946,2020-05-07,58,3491.0,,after,less_steep_4,179854.0
387,New York,182322.88420869183,2020-05-08,59,2938.0,,after,less_steep_4,182323.0
388,New York,186828.29410132038,2020-05-09,60,2715.0,,after,less_steep_4,186828.0
389,New York,189951.90422348995,2020-05-10,61,2273.0,,after,less_steep_4,189952.0
390,New York,194755.4762088247,2020-05-11,62,1660.0,,after,less_steep_4,194755.0
391,New York,197050.93993271873,2020-05-12,63,1430.0,,after,less_steep_4,197051.0
392,New York,200743.05881962084,2020-05-13,64,2176.0,,after,less_steep_4,200743.0
393,New York,205401.4027687028,2020-05-14,65,2390.0,,after,less_steep_4,205401.0
394,New York,207846.35300522018,2020-05-15,66,2762.0,,after,less_steep_4,207846.0
395,New York,211511.97533710074,2020-05-16,67,2419.0,,after,less_steep_4,211512.0
396,New York,215264.1318059436,2020-05-17,68,1889.0,,after,less_steep_4,215264.0
397,New York,218099.23537388776,2020-05-18,69,1250.0,,after,less_steep_4,218099.0
398,New York,222797.83185115797,2020-05-19,70,1474.0,,after,less_steep_4,222798.0
399,New York,225581.122424466,2020-05-20,71,1525.0,,after,less_steep_4,225581.0
400,New York,228409.2462841958,2020-05-21,72,2088.0,,after,less_steep_4,228409.0
401,New York,233366.97827476976,2020-05-22,73,1696.0,,after,less_steep_4,233367.0
402,New York,235803.26968688454,2020-05-23,74,1772.0,,after,less_steep_4,235803.0
403,New York,239768.828736437,2020-05-24,75,1589.0,,after,less_steep_4,239769.0
404,New York,243079.50660119124,2020-05-25,76,1249.0,,after,less_steep_4,243080.0
405,New York,246684.55847412057,2020-05-26,77,1072.0,,after,less_steep_4,246685.0
406,New York,250913.8338798404,2020-05-27,78,1129.0,,after,less_steep_4,250914.0
407,New York,254647.88535206582,2020-05-28,79,1768.0,,after,less_steep_4,254648.0
408,New York,257016.89020369336,2020-05-29,80,1551.0,,after,less_steep_4,257017.0
409,New York,261623.55719637361,2020-05-30,81,1376.0,,after,less_steep_4,261624.0
410,New York,173.0,2020-03-10,0,0.0,,before,less_steep_5,173.0
411,New York,220.0,2020-03-11,1,47.0,,before,less_steep_5,220.0
412,New York,328.0,2020-03-12,2,108.0,,before,less_steep_5,328.0
413,New York,421.0,2020-03-13,3,93.0,,before,less_steep_5,421.0
414,New York,525.0,2020-03-14,4,104.0,,before,less_steep_5,525.0
415,New York,732.0,2020-03-15,5,207.0,,before,less_steep_5,732.0
416,New York,967.0,2020-03-16,6,235.0,,before,less_steep_5,967.0
417,New York,1706.0,2020-03-17,7,739.0,,before,less_steep_5,1706.0
418,New York,2495.0,2020-03-18,8,789.0,,before,less_steep_5,2495.0
419,New York,5365.0,2020-03-19,9,2870.0,,before,less_steep_5,5365.0
420,New York,8310.0,2020-03-20,10,2945.0,,before,less_steep_5,8310.0
421,New York,11710.0,2020-03-21,11,3400.0,,before,less_steep_5,11710.0
422,New York,15285.65620693823,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_5,15286.0
423,New York,20645.23658526175,2020-03-23,13,5084.0,,after,less_steep_5,20645.0
424,New York,25397.51146127616,2020-03-24,14,4797.0,,after,less_steep_5,25398.0
425,New York,30036.841412684393,2020-03-25,15,5160.0,,after,less_steep_5,30037.0
426,New York,33780.70760307263,2020-03-26,16,7036.0,,after,less_steep_5,33781.0
427,New York,38571.93620278218,2020-03-27,17,6999.0,,after,less_steep_5,38572.0
428,New York,43781.58783674479,2020-03-28,18,7534.0,,after,less_steep_5,43782.0
429,New York,47379.383254978005,2020-03-29,19,7238.0,,after,less_steep_5,47379.0
430,New York,52484.704546598114,2020-03-30,20,7015.0,,after,less_steep_5,52485.0
431,New York,57612.32260229722,2020-03-31,21,9170.0,,after,less_steep_5,57612.0
432,New York,61479.79460805403,2020-04-01,22,8115.0,,after,less_steep_5,61480.0
433,New York,66411.39977091464,2020-04-02,23,8558.0,,after,less_steep_5,66411.0
434,New York,70713.02468276666,2020-04-03,24,10481.0,,after,less_steep_5,70713.0
435,New York,74828.83000312322,2020-04-04,25,10846.0,,after,less_steep_5,74829.0
436,New York,79408.62190382679,2020-04-05,26,9327.0,,after,less_steep_5,79409.0
437,New York,83471.58328937618,2020-04-06,27,8655.0,,after,less_steep_5,83472.0
438,New York,89162.21056744519,2020-04-07,28,8060.0,,after,less_steep_5,89162.0
439,New York,93547.69618750113,2020-04-08,29,11186.0,,after,less_steep_5,93548.0
440,New York,98170.64290914792,2020-04-09,30,10718.0,,after,less_steep_5,98171.0
441,New York,102975.46618637771,2020-04-10,31,10569.0,,after,less_steep_5,102975.0
442,New York,107997.78395930165,2020-04-11,32,8678.0,,after,less_steep_5,107998.0
443,New York,112288.75594894926,2020-04-12,33,8007.0,,after,less_steep_5,112289.0
444,New York,116580.33581828343,2020-04-13,34,6716.0,,after,less_steep_5,116580.0
445,New York,120378.82981462327,2020-04-14,35,7271.0,,after,less_steep_5,120379.0
446,New York,126237.32627963524,2020-04-15,36,11434.0,,after,less_steep_5,126237.0
447,New York,129727.20698848975,2020-04-16,37,9237.0,,after,less_steep_5,129727.0
448,New York,134539.38091831628,2020-04-17,38,6906.0,,after,less_steep_5,134539.0
449,New York,140221.24474611323,2020-04-18,39,11115.0,,after,less_steep_5,140221.0
450,New York,144399.00674047228,2020-04-19,40,6103.0,,after,less_steep_5,144399.0
451,New York,148047.3851926778,2020-04-20,41,5245.0,,after,less_steep_5,148047.0
452,New York,153048.57424049955,2020-04-21,42,5301.0,,after,less_steep_5,153049.0
453,New York,157954.5962918754,2020-04-22,43,4931.0,,after,less_steep_5,157955.0
454,New York,162976.009699311,2020-04-23,44,168.0,,after,less_steep_5,162976.0
455,New York,166276.31603480098,2020-04-24,45,8130.0,,after,less_steep_5,166276.0
456,New York,171766.96533627046,2020-04-25,46,10553.0,,after,less_steep_5,171767.0
457,New York,175337.0623971871,2020-04-26,47,5902.0,,after,less_steep_5,175337.0
458,New York,180770.62306474536,2020-04-27,48,3951.0,,after,less_steep_5,180771.0
459,New York,185150.6971144584,2020-04-28,49,3110.0,,after,less_steep_5,185151.0
460,New York,189718.36820410163,2020-04-29,50,4585.0,,after,less_steep_5,189718.0
461,New York,194014.5891998139,2020-04-30,51,4681.0,,after,less_steep_5,194015.0
462,New York,198966.9678798153,2020-05-01,52,3942.0,,after,less_steep_5,198967.0
463,New York,203205.90625557167,2020-05-02,53,4663.0,,after,less_steep_5,203206.0
464,New York,207793.00980244877,2020-05-03,54,3438.0,,after,less_steep_5,207793.0
465,New York,212677.90355882715,2020-05-04,55,2538.0,,after,less_steep_5,212678.0
466,New York,217010.7497349876,2020-05-05,56,2239.0,,after,less_steep_5,217011.0
467,New York,221920.72148431727,2020-05-06,57,2786.0,,after,less_steep_5,221921.0
468,New York,226493.0107599978,2020-05-07,58,3491.0,,after,less_steep_5,226493.0
469,New York,229715.87014428206,2020-05-08,59,2938.0,,after,less_steep_5,229716.0
470,New York,234043.62426089947,2020-05-09,60,2715.0,,after,less_steep_5,234044.0
471,New York,239992.23105397666,2020-05-10,61,2273.0,,after,less_steep_5,239992.0
472,New York,244980.1165862596,2020-05-11,62,1660.0,,after,less_steep_5,244980.0
473,New York,248589.8716700546,2020-05-12,63,1430.0,,after,less_steep_5,248590.0
474,New York,253431.5441876466,2020-05-13,64,2176.0,,after,less_steep_5,253432.0
475,New York,257849.77423529487,2020-05-14,65,2390.0,,after,less_steep_5,257850.0
476,New York,263329.0066504613,2020-05-15,66,2762.0,,after,less_steep_5,263329.0
477,New York,266861.23392867064,2020-05-16,67,2419.0,,after,less_steep_5,266861.0
478,New York,271660.89880420524,2020-05-17,68,1889.0,,after,less_steep_5,271661.0
479,New York,276269.03435701435,2020-05-18,69,1250.0,,after,less_steep_5,276269.0
480,New York,280954.46711772436,2020-05-19,70,1474.0,,after,less_steep_5,280954.0
481,New York,284641.17839519866,2020-05-20,71,1525.0,,after,less_steep_5,284641.0
482,New York,291068.5928701067,2020-05-21,72,2088.0,,after,less_steep_5,291069.0
483,New York,295051.1714505246,2020-05-22,73,1696.0,,after,less_steep_5,295051.0
484,New York,299549.9129177492,2020-05-23,74,1772.0,,after,less_steep_5,299550.0
485,New York,303419.0852004756,2020-05-24,75,1589.0,,after,less_steep_5,303419.0
486,New York,309388.6781345726,2020-05-25,76,1249.0,,after,less_steep_5,309389.0
487,New York,312483.74194032745,2020-05-26,77,1072.0,,after,less_steep_5,312484.0
488,New York,318440.7598048932,2020-05-27,78,1129.0,,after,less_steep_5,318441.0
489,New York,323098.8762397795,2020-05-28,79,1768.0,,after,less_steep_5,323099.0
490,New York,326218.1535472175,2020-05-29,80,1551.0,,after,less_steep_5,326218.0
491,New York,331741.2384176743,2020-05-30,81,1376.0,,after,less_steep_5,331741.0
492,New York,173.0,2020-03-10,0,0.0,,before,steeper_1,173.0
493,New York,220.0,2020-03-11,1,47.0,,before,steeper_1,220.0
494,New York,328.0,2020-03-12,2,108.0,,before,steeper_1,328.0
495,New York,421.0,2020-03-13,3,93.0,,before,steeper_1,421.0
496,New York,525.0,2020-03-14,4,104.0,,before,steeper_1,525.0
497,New York,732.0,2020-03-15,5,207.0,,before,steeper_1,732.0
498,New York,967.0,2020-03-16,6,235.0,,before,steeper_1,967.0
499,New York,1706.0,2020-03-17,7,739.0,,before,steeper_1,1706.0
500,New York,2495.0,2020-03-18,8,789.0,,before,steeper_1,2495.0
501,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_1,5365.0
502,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_1,8310.0
503,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_1,11710.0
504,New York,15690.481996117482,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_1,15690.0
505,New York,20857.614157538406,2020-03-23,13,5084.0,,after,steeper_1,20858.0
506,New York,26501.204044981758,2020-03-24,14,4797.0,,after,steeper_1,26501.0
507,New York,32434.45400580257,2020-03-25,15,5160.0,,after,steeper_1,32434.0
508,New York,38741.8553687072,2020-03-26,16,7036.0,,after,steeper_1,38742.0
509,New York,45321.848019320496,2020-03-27,17,6999.0,,after,steeper_1,45322.0
510,New York,52333.928851683675,2020-03-28,18,7534.0,,after,steeper_1,52334.0
511,New York,59837.48937231036,2020-03-29,19,7238.0,,after,steeper_1,59837.0
512,New York,67598.85218419098,2020-03-30,20,7015.0,,after,steeper_1,67599.0
513,New York,75627.33355180282,2020-03-31,21,9170.0,,after,steeper_1,75627.0
514,New York,83781.16135540415,2020-04-01,22,8115.0,,after,steeper_1,83781.0
515,New York,92425.82408188767,2020-04-02,23,8558.0,,after,steeper_1,92426.0
516,New York,101410.1631236344,2020-04-03,24,10481.0,,after,steeper_1,101410.0
517,New York,110568.94434340668,2020-04-04,25,10846.0,,after,steeper_1,110569.0
518,New York,119950.8662841043,2020-04-05,26,9327.0,,after,steeper_1,119951.0
519,New York,129615.58996918067,2020-04-06,27,8655.0,,after,steeper_1,129616.0
520,New York,139335.7013369219,2020-04-07,28,8060.0,,after,steeper_1,139336.0
521,New York,149569.83294927233,2020-04-08,29,11186.0,,after,steeper_1,149570.0
522,New York,159874.39548835426,2020-04-09,30,10718.0,,after,steeper_1,159874.0
523,New York,170510.84717243438,2020-04-10,31,10569.0,,after,steeper_1,170511.0
524,New York,181314.884832083,2020-04-11,32,8678.0,,after,steeper_1,181315.0
525,New York,192441.97099484797,2020-04-12,33,8007.0,,after,steeper_1,192442.0
526,New York,203570.96226831365,2020-04-13,34,6716.0,,after,steeper_1,203571.0
527,New York,215199.84823138537,2020-04-14,35,7271.0,,after,steeper_1,215200.0
528,New York,226695.28055259946,2020-04-15,36,11434.0,,after,steeper_1,226695.0
529,New York,238733.61449584758,2020-04-16,37,9237.0,,after,steeper_1,238734.0
530,New York,250750.28398379512,2020-04-17,38,6906.0,,after,steeper_1,250750.0
531,New York,262969.5553867038,2020-04-18,39,11115.0,,after,steeper_1,262970.0
532,New York,275445.5690222806,2020-04-19,40,6103.0,,after,steeper_1,275446.0
533,New York,288071.0991610515,2020-04-20,41,5245.0,,after,steeper_1,288071.0
534,New York,300976.6579475042,2020-04-21,42,5301.0,,after,steeper_1,300977.0
535,New York,313980.64671498584,2020-04-22,43,4931.0,,after,steeper_1,313981.0
536,New York,327166.9622288705,2020-04-23,44,168.0,,after,steeper_1,327167.0
537,New York,340512.22831687337,2020-04-24,45,8130.0,,after,steeper_1,340512.0
538,New York,354116.0167967001,2020-04-25,46,10553.0,,after,steeper_1,354116.0
539,New York,367946.65245534515,2020-04-26,47,5902.0,,after,steeper_1,367947.0
540,New York,381812.22295007523,2020-04-27,48,3951.0,,after,steeper_1,381812.0
541,New York,395978.92416102305,2020-04-28,49,3110.0,,after,steeper_1,395979.0
542,New York,410148.3866148516,2020-04-29,50,4585.0,,after,steeper_1,410148.0
543,New York,424629.161592252,2020-04-30,51,4681.0,,after,steeper_1,424629.0
544,New York,439164.92619079526,2020-05-01,52,3942.0,,after,steeper_1,439165.0
545,New York,453931.2115837288,2020-05-02,53,4663.0,,after,steeper_1,453931.0
546,New York,468770.30136579525,2020-05-03,54,3438.0,,after,steeper_1,468770.0
547,New York,483995.7445157137,2020-05-04,55,2538.0,,after,steeper_1,483996.0
548,New York,499148.55522321264,2020-05-05,56,2239.0,,after,steeper_1,499149.0
549,New York,514554.0146835159,2020-05-06,57,2786.0,,after,steeper_1,514554.0
550,New York,530096.3153892099,2020-05-07,58,3491.0,,after,steeper_1,530096.0
551,New York,545701.5855660512,2020-05-08,59,2938.0,,after,steeper_1,545702.0
552,New York,561768.7139832685,2020-05-09,60,2715.0,,after,steeper_1,561769.0
553,New York,577579.8481269156,2020-05-10,61,2273.0,,after,steeper_1,577580.0
554,New York,593860.1552915038,2020-05-11,62,1660.0,,after,steeper_1,593860.0
555,New York,610160.6089755426,2020-05-12,63,1430.0,,after,steeper_1,610161.0
556,New York,626582.0706638654,2020-05-13,64,2176.0,,after,steeper_1,626582.0
557,New York,643077.1189861181,2020-05-14,65,2390.0,,after,steeper_1,643077.0
558,New York,659834.5050331154,2020-05-15,66,2762.0,,after,steeper_1,659835.0
559,New York,676729.69410273,2020-05-16,67,2419.0,,after,steeper_1,676730.0
560,New York,693786.2550069847,2020-05-17,68,1889.0,,after,steeper_1,693786.0
561,New York,710980.6345713411,2020-05-18,69,1250.0,,after,steeper_1,710981.0
562,New York,728320.1988602625,2020-05-19,70,1474.0,,after,steeper_1,728320.0
563,New York,745763.7237788978,2020-05-20,71,1525.0,,after,steeper_1,745764.0
564,New York,763254.2083696631,2020-05-21,72,2088.0,,after,steeper_1,763254.0
565,New York,781006.917002502,2020-05-22,73,1696.0,,after,steeper_1,781007.0
566,New York,798703.4551861723,2020-05-23,74,1772.0,,after,steeper_1,798703.0
567,New York,816832.1677622229,2020-05-24,75,1589.0,,after,steeper_1,816832.0
568,New York,834990.9192054198,2020-05-25,76,1249.0,,after,steeper_1,834991.0
569,New York,853088.8650170348,2020-05-26,77,1072.0,,after,steeper_1,853089.0
570,New York,871446.6426108723,2020-05-27,78,1129.0,,after,steeper_1,871447.0
571,New York,890028.5077841355,2020-05-28,79,1768.0,,after,steeper_1,890029.0
572,New York,908793.9157124853,2020-05-29,80,1551.0,,after,steeper_1,908794.0
573,New York,927248.9799300898,2020-05-30,81,1376.0,,after,steeper_1,927249.0
574,New York,173.0,2020-03-10,0,0.0,,before,steeper_2,173.0
575,New York,220.0,2020-03-11,1,47.0,,before,steeper_2,220.0
576,New York,328.0,2020-03-12,2,108.0,,before,steeper_2,328.0
577,New York,421.0,2020-03-13,3,93.0,,before,steeper_2,421.0
578,New York,525.0,2020-03-14,4,104.0,,before,steeper_2,525.0
579,New York,732.0,2020-03-15,5,207.0,,before,steeper_2,732.0
580,New York,967.0,2020-03-16,6,235.0,,before,steeper_2,967.0
581,New York,1706.0,2020-03-17,7,739.0,,before,steeper_2,1706.0
582,New York,2495.0,2020-03-18,8,789.0,,before,steeper_2,2495.0
583,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_2,5365.0
584,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_2,8310.0
585,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_2,11710.0
586,New York,15819.354304175036,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_2,15819.0
587,New York,20918.231780777965,2020-03-23,13,5084.0,,after,steeper_2,20918.0
588,New York,26536.51305475526,2020-03-24,14,4797.0,,after,steeper_2,26537.0
589,New York,32525.485026018738,2020-03-25,15,5160.0,,after,steeper_2,32525.0
590,New York,39063.49396688808,2020-03-26,16,7036.0,,after,steeper_2,39063.0
591,New York,45984.81807597509,2020-03-27,17,6999.0,,after,steeper_2,45985.0
592,New York,53431.84779122596,2020-03-28,18,7534.0,,after,steeper_2,53432.0
593,New York,61167.9959994343,2020-03-29,19,7238.0,,after,steeper_2,61168.0
594,New York,69528.21973466364,2020-03-30,20,7015.0,,after,steeper_2,69528.0
595,New York,77996.42857243224,2020-03-31,21,9170.0,,after,steeper_2,77996.0
596,New York,87004.79189900133,2020-04-01,22,8115.0,,after,steeper_2,87005.0
597,New York,96285.10915073167,2020-04-02,23,8558.0,,after,steeper_2,96285.0
598,New York,106023.72128972506,2020-04-03,24,10481.0,,after,steeper_2,106024.0
599,New York,115936.77180046147,2020-04-04,25,10846.0,,after,steeper_2,115937.0
600,New York,126435.22903326686,2020-04-05,26,9327.0,,after,steeper_2,126435.0
601,New York,136920.06440101677,2020-04-06,27,8655.0,,after,steeper_2,136920.0
602,New York,147910.51231379126,2020-04-07,28,8060.0,,after,steeper_2,147911.0
603,New York,159226.97161181452,2020-04-08,29,11186.0,,after,steeper_2,159227.0
604,New York,170965.65759633895,2020-04-09,30,10718.0,,after,steeper_2,170966.0
605,New York,182904.63178596043,2020-04-10,31,10569.0,,after,steeper_2,182905.0
606,New York,194934.90882616365,2020-04-11,32,8678.0,,after,steeper_2,194935.0
607,New York,207555.2152810365,2020-04-12,33,8007.0,,after,steeper_2,207555.0
608,New York,220358.2049264596,2020-04-13,34,6716.0,,after,steeper_2,220358.0
609,New York,233341.7947208606,2020-04-14,35,7271.0,,after,steeper_2,233342.0
610,New York,246652.3300326672,2020-04-15,36,11434.0,,after,steeper_2,246652.0
611,New York,260363.8414334563,2020-04-16,37,9237.0,,after,steeper_2,260364.0
612,New York,274324.00983770273,2020-04-17,38,6906.0,,after,steeper_2,274324.0
613,New York,288504.41233989235,2020-04-18,39,11115.0,,after,steeper_2,288504.0
614,New York,302931.361630303,2020-04-19,40,6103.0,,after,steeper_2,302931.0
615,New York,317675.897498838,2020-04-20,41,5245.0,,after,steeper_2,317676.0
616,New York,332598.93328700395,2020-04-21,42,5301.0,,after,steeper_2,332599.0
617,New York,347773.4902821239,2020-04-22,43,4931.0,,after,steeper_2,347773.0
618,New York,363208.2183165657,2020-04-23,44,168.0,,after,steeper_2,363208.0
619,New York,378881.9539996752,2020-04-24,45,8130.0,,after,steeper_2,378882.0
620,New York,394937.4123371709,2020-04-25,46,10553.0,,after,steeper_2,394937.0
621,New York,411126.8611631015,2020-04-26,47,5902.0,,after,steeper_2,411127.0
622,New York,427802.59487627656,2020-04-27,48,3951.0,,after,steeper_2,427803.0
623,New York,444344.3226032128,2020-04-28,49,3110.0,,after,steeper_2,444344.0
624,New York,461312.09131506743,2020-04-29,50,4585.0,,after,steeper_2,461312.0
625,New York,478556.12716441543,2020-04-30,51,4681.0,,after,steeper_2,478556.0
626,New York,495992.2307017069,2020-05-01,52,3942.0,,after,steeper_2,495992.0
627,New York,513675.15360535646,2020-05-02,53,4663.0,,after,steeper_2,513675.0
628,New York,531547.6836129737,2020-05-03,54,3438.0,,after,steeper_2,531548.0
629,New York,549473.1358575823,2020-05-04,55,2538.0,,after,steeper_2,549473.0
630,New York,567942.0657012874,2020-05-05,56,2239.0,,after,steeper_2,567942.0
631,New York,586458.9440930404,2020-05-06,57,2786.0,,after,steeper_2,586459.0
632,New York,605317.5043624238,2020-05-07,58,3491.0,,after,steeper_2,605318.0
633,New York,624288.6338118722,2020-05-08,59,2938.0,,after,steeper_2,624289.0
634,New York,643456.9390075753,2020-05-09,60,2715.0,,after,steeper_2,643457.0
635,New York,662856.7925166653,2020-05-10,61,2273.0,,after,steeper_2,662857.0
636,New York,682577.1376301913,2020-05-11,62,1660.0,,after,steeper_2,682577.0
637,New York,702480.8585475485,2020-05-12,63,1430.0,,after,steeper_2,702481.0
638,New York,722546.8536440799,2020-05-13,64,2176.0,,after,steeper_2,722547.0
639,New York,742784.4230784229,2020-05-14,65,2390.0,,after,steeper_2,742784.0
640,New York,763360.0870963016,2020-05-15,66,2762.0,,after,steeper_2,763360.0
641,New York,784030.5588617309,2020-05-16,67,2419.0,,after,steeper_2,784031.0
642,New York,804977.3383581886,2020-05-17,68,1889.0,,after,steeper_2,804977.0
643,New York,826209.8071855057,2020-05-18,69,1250.0,,after,steeper_2,826210.0
644,New York,847553.0222608189,2020-05-19,70,1474.0,,after,steeper_2,847553.0
645,New York,869074.0786706265,2020-05-20,71,1525.0,,after,steeper_2,869074.0
646,New York,890693.3495646028,2020-05-21,72,2088.0,,after,steeper_2,890693.0
647,New York,912758.437704586,2020-05-22,73,1696.0,,after,steeper_2,912758.0
648,New York,934890.1320672558,2020-05-23,74,1772.0,,after,steeper_2,934890.0
649,New York,957047.6442756252,2020-05-24,75,1589.0,,after,steeper_2,957048.0
650,New York,979715.0171823712,2020-05-25,76,1249.0,,after,steeper_2,979715.0
651,New York,1002405.8233263802,2020-05-26,77,1072.0,,after,steeper_2,1002406.0
652,New York,1025503.0775081756,2020-05-27,78,1129.0,,after,steeper_2,1025503.0
653,New York,1048487.278863875,2020-05-28,79,1768.0,,after,steeper_2,1048487.0
654,New York,1071868.8206260083,2020-05-29,80,1551.0,,after,steeper_2,1071869.0
655,New York,1095361.4295123082,2020-05-30,81,1376.0,,after,steeper_2,1095361.0
656,New York,173.0,2020-03-10,0,0.0,,before,steeper_3,173.0
657,New York,220.0,2020-03-11,1,47.0,,before,steeper_3,220.0
658,New York,328.0,2020-03-12,2,108.0,,before,steeper_3,328.0
659,New York,421.0,2020-03-13,3,93.0,,before,steeper_3,421.0
660,New York,525.0,2020-03-14,4,104.0,,before,steeper_3,525.0
661,New York,732.0,2020-03-15,5,207.0,,before,steeper_3,732.0
662,New York,967.0,2020-03-16,6,235.0,,before,steeper_3,967.0
663,New York,1706.0,2020-03-17,7,739.0,,before,steeper_3,1706.0
664,New York,2495.0,2020-03-18,8,789.0,,before,steeper_3,2495.0
665,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_3,5365.0
666,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_3,8310.0
667,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_3,11710.0
668,New York,15697.837265014956,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_3,15698.0
669,New York,20739.50117964828,2020-03-23,13,5084.0,,after,steeper_3,20740.0
670,New York,26679.621521715293,2020-03-24,14,4797.0,,after,steeper_3,26680.0
671,New York,33165.40263062925,2020-03-25,15,5160.0,,after,steeper_3,33165.0
672,New York,40320.73992628648,2020-03-26,16,7036.0,,after,steeper_3,40321.0
673,New York,48308.251034356916,2020-03-27,17,6999.0,,after,steeper_3,48308.0
674,New York,56903.97685088119,2020-03-28,18,7534.0,,after,steeper_3,56904.0
675,New York,66395.38624010816,2020-03-29,19,7238.0,,after,steeper_3,66395.0
676,New York,76380.65206208454,2020-03-30,20,7015.0,,after,steeper_3,76381.0
677,New York,87101.14682078426,2020-03-31,21,9170.0,,after,steeper_3,87101.0
678,New York,98558.35581328275,2020-04-01,22,8115.0,,after,steeper_3,98558.0
679,New York,110700.29828613733,2020-04-02,23,8558.0,,after,steeper_3,110700.0
680,New York,123660.87720448678,2020-04-03,24,10481.0,,after,steeper_3,123661.0
681,New York,137145.554309392,2020-04-04,25,10846.0,,after,steeper_3,137146.0
682,New York,151413.90044604734,2020-04-05,26,9327.0,,after,steeper_3,151414.0
683,New York,166406.2672920042,2020-04-06,27,8655.0,,after,steeper_3,166406.0
