,Province_State,Confirmed,Date,Day,New_Cases,image_url,color,Type,confirmed_regular_notation
346,New York,34548.175918727175,2020-03-28,18,7534.0,,after,less_steep_4,34548.0
347,New York,37040.56258038189,2020-03-29,19,7238.0,,after,less_steep_4,37041.0
348,New York,40730.00965209438,2020-03-30,20,7015.0,,after,less_steep_4,40730.0
349,New York,43333.66958910811,2020-03-31,21,9170.0,,after,less_steep_4,43334.0
350,New York,47220.4826900991,2020-04-01,22,8115.0,,after,less_steep_4,47220.0
351,New York,48706.74584071776,2020-04-02,23,8558.0,,after,less_steep_4,48707.0
352,New York,53316.28243151422,2020-04-03,24,10481.0,,after,less_steep_4,53316.0
353,New York,55534.65543254736,2020-04-04,25,10846.0,,after,less_steep_4,55535.0
354,New York,58453.965397201064,2020-04-05,26,9327.0,,after,less_steep_4,58454.0
355,New York,61200.30829966826,2020-04-06,27,8655.0,,after,less_steep_4,61200.0
356,New York,65292.47970940107,2020-04-07,28,8060.0,,after,less_steep_4,65292.0
357,New York,67640.10301998621,2020-04-08,29,11186.0,,after,less_steep_4,67640.0
358,New York,70560.57789624459,2020-04-09,30,10718.0,,after,less_steep_4,70561.0
359,New York,73414.40156028674,2020-04-10,31,10569.0,,after,less_steep_4,73414.0
360,New York,76633.68277992158,2020-04-11,32,8678.0,,after,less_steep_4,76634.0
361,New York,79800.35079910437,2020-04-12,33,8007.0,,after,less_steep_4,79800.0
362,New York,81827.06778767957,2020-04-13,34,6716.0,,after,less_steep_4,81827.0
363,New York,86026.28430703847,2020-04-14,35,7271.0,,after,less_steep_4,86026.0
364,New York,88927.55580762832,2020-04-15,36,11434.0,,after,less_steep_4,88928.0
365,New York,92240.78672127909,2020-04-16,37,9237.0,,after,less_steep_4,92241.0
366,New York,94772.20050107024,2020-04-17,38,6906.0,,after,less_steep_4,94772.0
367,New York,98825.58276193867,2020-04-18,39,11115.0,,after,less_steep_4,98826.0
368,New York,101844.25245862055,2020-04-19,40,6103.0,,after,less_steep_4,101844.0
369,New York,103628.64513133826,2020-04-20,41,5245.0,,after,less_steep_4,103629.0
370,New York,106972.94372102746,2020-04-21,42,5301.0,,after,less_steep_4,106973.0
371,New York,109425.50159335688,2020-04-22,43,4931.0,,after,less_steep_4,109426.0
372,New York,113117.5221748947,2020-04-23,44,168.0,,after,less_steep_4,113118.0
373,New York,116029.17152532993,2020-04-24,45,8130.0,,after,less_steep_4,116029.0
374,New York,118706.82135063157,2020-04-25,46,10553.0,,after,less_steep_4,118707.0
375,New York,122228.79559757635,2020-04-26,47,5902.0,,after,less_steep_4,122229.0
376,New York,125533.06818446823,2020-04-27,48,3951.0,,after,less_steep_4,125533.0
377,New York,128513.41631392736,2020-04-28,49,3110.0,,after,less_steep_4,128513.0
378,New York,131395.1052887952,2020-04-29,50,4585.0,,after,less_steep_4,131395.0
379,New York,134885.16422710125,2020-04-30,51,4681.0,,after,less_steep_4,134885.0
380,New York,138723.16932906455,2020-05-01,52,3942.0,,after,less_steep_4,138723.0
381,New York,141054.94665009555,2020-05-02,53,4663.0,,after,less_steep_4,141055.0
382,New York,144041.45609358142,2020-05-03,54,3438.0,,after,less_steep_4,144041.0
383,New York,146367.37779117282,2020-05-04,55,2538.0,,after,less_steep_4,146367.0
384,New York,149555.82272286428,2020-05-05,56,2239.0,,after,less_steep_4,149556.0
385,New York,152489.0685088523,2020-05-06,57,2786.0,,after,less_steep_4,152489.0
386,New York,156560.37829952332,2020-05-07,58,3491.0,,after,less_steep_4,156560.0
387,New York,159918.07321297063,2020-05-08,59,2938.0,,after,less_steep_4,159918.0
388,New York,161728.41374723293,2020-05-09,60,2715.0,,after,less_steep_4,161728.0
389,New York,164695.5744361976,2020-05-10,61,2273.0,,after,less_steep_4,164696.0
390,New York,167951.12492231338,2020-05-11,62,1660.0,,after,less_steep_4,167951.0
391,New York,171092.29704031977,2020-05-12,63,1430.0,,after,less_steep_4,171092.0
392,New York,174902.16893848975,2020-05-13,64,2176.0,,after,less_steep_4,174902.0
393,New York,177389.55940621608,2020-05-14,65,2390.0,,after,less_steep_4,177390.0
394,New York,180351.09998175493,2020-05-15,66,2762.0,,after,less_steep_4,180351.0
395,New York,183471.8084391447,2020-05-16,67,2419.0,,after,less_steep_4,183472.0
396,New York,186518.9296645956,2020-05-17,68,1889.0,,after,less_steep_4,186519.0
397,New York,190049.3538689159,2020-05-18,69,1250.0,,after,less_steep_4,190049.0
398,New York,191705.04708877273,2020-05-19,70,1474.0,,after,less_steep_4,191705.0
399,New York,196030.37193004246,2020-05-20,71,1525.0,,after,less_steep_4,196030.0
400,New York,198852.37287498897,2020-05-21,72,2088.0,,after,less_steep_4,198852.0
401,New York,202356.1647826866,2020-05-22,73,1696.0,,after,less_steep_4,202356.0
402,New York,204596.08962851422,2020-05-23,74,1772.0,,after,less_steep_4,204596.0
403,New York,208137.83942802972,2020-05-24,75,1589.0,,after,less_steep_4,208138.0
404,New York,210452.12655430863,2020-05-25,76,1249.0,,after,less_steep_4,210452.0
405,New York,213095.78875717887,2020-05-26,77,1072.0,,after,less_steep_4,213096.0
406,New York,216527.31664811412,2020-05-27,78,1129.0,,after,less_steep_4,216527.0
407,New York,220437.7733534145,2020-05-28,79,1768.0,,after,less_steep_4,220438.0
408,New York,222972.14664240796,2020-05-29,80,1551.0,,after,less_steep_4,222972.0
409,New York,226215.45502738547,2020-05-30,81,1376.0,,after,less_steep_4,226215.0
410,New York,173.0,2020-03-10,0,0.0,,before,less_steep_5,173.0
411,New York,220.0,2020-03-11,1,47.0,,before,less_steep_5,220.0
412,New York,328.0,2020-03-12,2,108.0,,before,less_steep_5,328.0
413,New York,421.0,2020-03-13,3,93.0,,before,less_steep_5,421.0
414,New York,525.0,2020-03-14,4,104.0,,before,less_steep_5,525.0
415,New York,732.0,2020-03-15,5,207.0,,before,less_steep_5,732.0
416,New York,967.0,2020-03-16,6,235.0,,before,less_steep_5,967.0
417,New York,1706.0,2020-03-17,7,739.0,,before,less_steep_5,1706.0
418,New York,2495.0,2020-03-18,8,789.0,,before,less_steep_5,2495.0
419,New York,5365.0,2020-03-19,9,2870.0,,before,less_steep_5,5365.0
420,New York,8310.0,2020-03-20,10,2945.0,,before,less_steep_5,8310.0
421,New York,11710.0,2020-03-21,11,3400.0,,before,less_steep_5,11710.0
422,New York,15013.356456541249,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,less_steep_5,15013.0
423,New York,19711.922971588858,2020-03-23,13,5084.0,,after,less_steep_5,19712.0
424,New York,22724.14229659317,2020-03-24,14,4797.0,,after,less_steep_5,22724.0
425,New York,26648.3479839967,2020-03-25,15,5160.0,,after,less_steep_5,26648.0
426,New York,29848.191099163985,2020-03-26,16,7036.0,,after,less_steep_5,29848.0
427,New York,33610.154425742534,2020-03-27,17,6999.0,,after,less_steep_5,33610.0
428,New York,37050.02751039571,2020-03-28,18,7534.0,,after,less_steep_5,37050.0
429,New York,41293.81857942331,2020-03-29,19,7238.0,,after,less_steep_5,41294.0
430,New York,43872.229433175715,2020-03-30,20,7015.0,,after,less_steep_5,43872.0
431,New York,48542.65376639055,2020-03-31,21,9170.0,,after,less_steep_5,48543.0
432,New York,50604.5713994369,2020-04-01,22,8115.0,,after,less_steep_5,50605.0
433,New York,54827.77836056343,2020-04-02,23,8558.0,,after,less_steep_5,54828.0
434,New York,58364.90834947507,2020-04-03,24,10481.0,,after,less_steep_5,58365.0
435,New York,62329.616305877884,2020-04-04,25,10846.0,,after,less_steep_5,62330.0
436,New York,66201.7776177268,2020-04-05,26,9327.0,,after,less_steep_5,66202.0
437,New York,69679.39337408032,2020-04-06,27,8655.0,,after,less_steep_5,69679.0
438,New York,72387.68124486001,2020-04-07,28,8060.0,,after,less_steep_5,72388.0
439,New York,76236.9850414311,2020-04-08,29,11186.0,,after,less_steep_5,76237.0
440,New York,79556.0511374209,2020-04-09,30,10718.0,,after,less_steep_5,79556.0
441,New York,83040.89242965874,2020-04-10,31,10569.0,,after,less_steep_5,83041.0
442,New York,86997.16592960153,2020-04-11,32,8678.0,,after,less_steep_5,86997.0
443,New York,89934.08769318946,2020-04-12,33,8007.0,,after,less_steep_5,89934.0
444,New York,95048.19928239343,2020-04-13,34,6716.0,,after,less_steep_5,95048.0
445,New York,98431.7219272009,2020-04-14,35,7271.0,,after,less_steep_5,98432.0
446,New York,101041.0723183284,2020-04-15,36,11434.0,,after,less_steep_5,101041.0
447,New York,104184.91200146852,2020-04-16,37,9237.0,,after,less_steep_5,104185.0
448,New York,107958.19857409007,2020-04-17,38,6906.0,,after,less_steep_5,107958.0
449,New York,112110.43080016845,2020-04-18,39,11115.0,,after,less_steep_5,112110.0
450,New York,115532.30288607717,2020-04-19,40,6103.0,,after,less_steep_5,115532.0
451,New York,119996.59764691266,2020-04-20,41,5245.0,,after,less_steep_5,119997.0
452,New York,121662.42034955793,2020-04-21,42,5301.0,,after,less_steep_5,121662.0
453,New York,126062.1863472347,2020-04-22,43,4931.0,,after,less_steep_5,126062.0
454,New York,129263.3772911845,2020-04-23,44,168.0,,after,less_steep_5,129263.0
455,New York,133989.83519481117,2020-04-24,45,8130.0,,after,less_steep_5,133990.0
456,New York,137277.1737375744,2020-04-25,46,10553.0,,after,less_steep_5,137277.0
457,New York,140470.3961550214,2020-04-26,47,5902.0,,after,less_steep_5,140470.0
458,New York,143566.3043413201,2020-04-27,48,3951.0,,after,less_steep_5,143566.0
459,New York,147730.43125696015,2020-04-28,49,3110.0,,after,less_steep_5,147730.0
460,New York,150922.206527641,2020-04-29,50,4585.0,,after,less_steep_5,150922.0
461,New York,153822.95766880034,2020-04-30,51,4681.0,,after,less_steep_5,153823.0
462,New York,158578.61365624904,2020-05-01,52,3942.0,,after,less_steep_5,158579.0
463,New York,161053.38547432006,2020-05-02,53,4663.0,,after,less_steep_5,161053.0
464,New York,164380.95561870738,2020-05-03,54,3438.0,,after,less_steep_5,164381.0
465,New York,167949.64933508684,2020-05-04,55,2538.0,,after,less_steep_5,167950.0
466,New York,172687.2853315987,2020-05-05,56,2239.0,,after,less_steep_5,172687.0
467,New York,175839.51979175772,2020-05-06,57,2786.0,,after,less_steep_5,175840.0
468,New York,179552.8983258594,2020-05-07,58,3491.0,,after,less_steep_5,179553.0
469,New York,182941.01863523055,2020-05-08,59,2938.0,,after,less_steep_5,182941.0
470,New York,186116.93349105102,2020-05-09,60,2715.0,,after,less_steep_5,186117.0
471,New York,189085.01723125787,2020-05-10,61,2273.0,,after,less_steep_5,189085.0
472,New York,193572.46612101383,2020-05-11,62,1660.0,,after,less_steep_5,193572.0
473,New York,197309.68481879827,2020-05-12,63,1430.0,,after,less_steep_5,197310.0
474,New York,200457.3750495176,2020-05-13,64,2176.0,,after,less_steep_5,200457.0
475,New York,204193.26391978998,2020-05-14,65,2390.0,,after,less_steep_5,204193.0
476,New York,207302.91775365808,2020-05-15,66,2762.0,,after,less_steep_5,207303.0
477,New York,212016.59661653236,2020-05-16,67,2419.0,,after,less_steep_5,212017.0
478,New York,215198.31324526624,2020-05-17,68,1889.0,,after,less_steep_5,215198.0
479,New York,218254.52973475886,2020-05-18,69,1250.0,,after,less_steep_5,218255.0
480,New York,222729.71965031413,2020-05-19,70,1474.0,,after,less_steep_5,222730.0
481,New York,225680.8032951926,2020-05-20,71,1525.0,,after,less_steep_5,225681.0
482,New York,229561.1704718089,2020-05-21,72,2088.0,,after,less_steep_5,229561.0
483,New York,232109.52162823707,2020-05-22,73,1696.0,,after,less_steep_5,232110.0
484,New York,235879.88104630398,2020-05-23,74,1772.0,,after,less_steep_5,235880.0
485,New York,239057.03855239577,2020-05-24,75,1589.0,,after,less_steep_5,239057.0
486,New York,244167.5518341517,2020-05-25,76,1249.0,,after,less_steep_5,244168.0
487,New York,246407.06751964983,2020-05-26,77,1072.0,,after,less_steep_5,246407.0
488,New York,250976.3920963371,2020-05-27,78,1129.0,,after,less_steep_5,250976.0
489,New York,253869.16295187332,2020-05-28,79,1768.0,,after,less_steep_5,253869.0
490,New York,258367.52127370515,2020-05-29,80,1551.0,,after,less_steep_5,258368.0
491,New York,261285.25561020293,2020-05-30,81,1376.0,,after,less_steep_5,261285.0
492,New York,173.0,2020-03-10,0,0.0,,before,steeper_1,173.0
493,New York,220.0,2020-03-11,1,47.0,,before,steeper_1,220.0
494,New York,328.0,2020-03-12,2,108.0,,before,steeper_1,328.0
495,New York,421.0,2020-03-13,3,93.0,,before,steeper_1,421.0
496,New York,525.0,2020-03-14,4,104.0,,before,steeper_1,525.0
497,New York,732.0,2020-03-15,5,207.0,,before,steeper_1,732.0
498,New York,967.0,2020-03-16,6,235.0,,before,steeper_1,967.0
499,New York,1706.0,2020-03-17,7,739.0,,before,steeper_1,1706.0
500,New York,2495.0,2020-03-18,8,789.0,,before,steeper_1,2495.0
501,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_1,5365.0
502,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_1,8310.0
503,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_1,11710.0
504,New York,15783.863138049312,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_1,15784.0
505,New York,20782.708730123188,2020-03-23,13,5084.0,,after,steeper_1,20783.0
506,New York,26064.080457063832,2020-03-24,14,4797.0,,after,steeper_1,26064.0
507,New York,30943.287124974828,2020-03-25,15,5160.0,,after,steeper_1,30943.0
508,New York,36053.67237948896,2020-03-26,16,7036.0,,after,steeper_1,36054.0
509,New York,41219.389571672225,2020-03-27,17,6999.0,,after,steeper_1,41219.0
510,New York,46262.61459863208,2020-03-28,18,7534.0,,after,steeper_1,46263.0
511,New York,51394.30719903659,2020-03-29,19,7238.0,,after,steeper_1,51394.0
512,New York,56526.63998433405,2020-03-30,20,7015.0,,after,steeper_1,56527.0
513,New York,61631.805459585376,2020-03-31,21,9170.0,,after,steeper_1,61632.0
514,New York,66636.43779935014,2020-04-01,22,8115.0,,after,steeper_1,66636.0
515,New York,71683.86533815516,2020-04-02,23,8558.0,,after,steeper_1,71684.0
516,New York,76862.04981819876,2020-04-03,24,10481.0,,after,steeper_1,76862.0
517,New York,81859.34930111661,2020-04-04,25,10846.0,,after,steeper_1,81859.0
518,New York,86923.26133580576,2020-04-05,26,9327.0,,after,steeper_1,86923.0
519,New York,92038.30911786687,2020-04-06,27,8655.0,,after,steeper_1,92038.0
520,New York,97112.24872323209,2020-04-07,28,8060.0,,after,steeper_1,97112.0
521,New York,102287.48781855262,2020-04-08,29,11186.0,,after,steeper_1,102287.0
522,New York,107295.83852086565,2020-04-09,30,10718.0,,after,steeper_1,107296.0
523,New York,112524.47249265449,2020-04-10,31,10569.0,,after,steeper_1,112524.0
524,New York,117577.97133732626,2020-04-11,32,8678.0,,after,steeper_1,117578.0
525,New York,122499.9453749474,2020-04-12,33,8007.0,,after,steeper_1,122500.0
526,New York,127593.2991432859,2020-04-13,34,6716.0,,after,steeper_1,127593.0
527,New York,132783.16668806548,2020-04-14,35,7271.0,,after,steeper_1,132783.0
528,New York,137814.0386425708,2020-04-15,36,11434.0,,after,steeper_1,137814.0
529,New York,142997.77356685032,2020-04-16,37,9237.0,,after,steeper_1,142998.0
530,New York,148042.43060364577,2020-04-17,38,6906.0,,after,steeper_1,148042.0
531,New York,153053.05745390194,2020-04-18,39,11115.0,,after,steeper_1,153053.0
532,New York,158223.84871960085,2020-04-19,40,6103.0,,after,steeper_1,158224.0
533,New York,163152.364095959,2020-04-20,41,5245.0,,after,steeper_1,163152.0
534,New York,168299.37191483733,2020-04-21,42,5301.0,,after,steeper_1,168299.0
535,New York,173515.72644701463,2020-04-22,43,4931.0,,after,steeper_1,173516.0
536,New York,178552.78576411813,2020-04-23,44,168.0,,after,steeper_1,178553.0
537,New York,183566.03907945263,2020-04-24,45,8130.0,,after,steeper_1,183566.0
538,New York,188728.32738216207,2020-04-25,46,10553.0,,after,steeper_1,188728.0
539,New York,193661.19272975822,2020-04-26,47,5902.0,,after,steeper_1,193661.0
540,New York,198801.46532800287,2020-04-27,48,3951.0,,after,steeper_1,198801.0
541,New York,203957.4035965527,2020-04-28,49,3110.0,,after,steeper_1,203957.0
542,New York,209040.59415652775,2020-04-29,50,4585.0,,after,steeper_1,209041.0
543,New York,214121.21754815406,2020-04-30,51,4681.0,,after,steeper_1,214121.0
544,New York,219210.6270883426,2020-05-01,52,3942.0,,after,steeper_1,219211.0
545,New York,224286.414300687,2020-05-02,53,4663.0,,after,steeper_1,224286.0
546,New York,229410.81285000307,2020-05-03,54,3438.0,,after,steeper_1,229411.0
547,New York,234332.56928521438,2020-05-04,55,2538.0,,after,steeper_1,234333.0
548,New York,239248.30020579442,2020-05-05,56,2239.0,,after,steeper_1,239248.0
549,New York,244626.29475940985,2020-05-06,57,2786.0,,after,steeper_1,244626.0
550,New York,249511.1671999063,2020-05-07,58,3491.0,,after,steeper_1,249511.0
551,New York,254678.18396778702,2020-05-08,59,2938.0,,after,steeper_1,254678.0
552,New York,259848.8852732757,2020-05-09,60,2715.0,,after,steeper_1,259849.0
553,New York,264952.16221753065,2020-05-10,61,2273.0,,after,steeper_1,264952.0
554,New York,269966.2416887805,2020-05-11,62,1660.0,,after,steeper_1,269966.0
555,New York,274927.7381426447,2020-05-12,63,1430.0,,after,steeper_1,274928.0
556,New York,280100.4675980494,2020-05-13,64,2176.0,,after,steeper_1,280100.0
557,New York,285186.5345945585,2020-05-14,65,2390.0,,after,steeper_1,285187.0
558,New York,290318.9516767191,2020-05-15,66,2762.0,,after,steeper_1,290319.0
559,New York,295453.01603723643,2020-05-16,67,2419.0,,after,steeper_1,295453.0
560,New York,300475.8907277172,2020-05-17,68,1889.0,,after,steeper_1,300476.0
561,New York,305679.08725083555,2020-05-18,69,1250.0,,after,steeper_1,305679.0
562,New York,310590.4489193673,2020-05-19,70,1474.0,,after,steeper_1,310590.0
563,New York,315809.03164021776,2020-05-20,71,1525.0,,after,steeper_1,315809.0
564,New York,320815.0465525598,2020-05-21,72,2088.0,,after,steeper_1,320815.0
565,New York,325843.9237439524,2020-05-22,73,1696.0,,after,steeper_1,325844.0
566,New York,330999.55165172217,2020-05-23,74,1772.0,,after,steeper_1,331000.0
567,New York,336181.40899050585,2020-05-24,75,1589.0,,after,steeper_1,336181.0
568,New York,341130.1478476788,2020-05-25,76,1249.0,,after,steeper_1,341130.0
569,New York,346379.7804767833,2020-05-26,77,1072.0,,after,steeper_1,346380.0
570,New York,351431.7941726844,2020-05-27,78,1129.0,,after,steeper_1,351432.0
571,New York,356406.886081842,2020-05-28,79,1768.0,,after,steeper_1,356407.0
572,New York,361483.61174173706,2020-05-29,80,1551.0,,after,steeper_1,361484.0
573,New York,366649.2833144463,2020-05-30,81,1376.0,,after,steeper_1,366649.0
574,New York,173.0,2020-03-10,0,0.0,,before,steeper_2,173.0
575,New York,220.0,2020-03-11,1,47.0,,before,steeper_2,220.0
576,New York,328.0,2020-03-12,2,108.0,,before,steeper_2,328.0
577,New York,421.0,2020-03-13,3,93.0,,before,steeper_2,421.0
578,New York,525.0,2020-03-14,4,104.0,,before,steeper_2,525.0
579,New York,732.0,2020-03-15,5,207.0,,before,steeper_2,732.0
580,New York,967.0,2020-03-16,6,235.0,,before,steeper_2,967.0
581,New York,1706.0,2020-03-17,7,739.0,,before,steeper_2,1706.0
582,New York,2495.0,2020-03-18,8,789.0,,before,steeper_2,2495.0
583,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_2,5365.0
584,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_2,8310.0
585,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_2,11710.0
586,New York,15779.253775546129,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_2,15779.0
587,New York,20846.30087776446,2020-03-23,13,5084.0,,after,steeper_2,20846.0
588,New York,26047.218186434424,2020-03-24,14,4797.0,,after,steeper_2,26047.0
589,New York,31715.42502448773,2020-03-25,15,5160.0,,after,steeper_2,31715.0
590,New York,37413.88890309666,2020-03-26,16,7036.0,,after,steeper_2,37414.0
591,New York,43241.75309233932,2020-03-27,17,6999.0,,after,steeper_2,43242.0
592,New York,49059.8758294986,2020-03-28,18,7534.0,,after,steeper_2,49060.0
593,New York,55022.30253070882,2020-03-29,19,7238.0,,after,steeper_2,55022.0
594,New York,61313.80113690122,2020-03-30,20,7015.0,,after,steeper_2,61314.0
595,New York,67470.8552306978,2020-03-31,21,9170.0,,after,steeper_2,67471.0
596,New York,73998.9751147823,2020-04-01,22,8115.0,,after,steeper_2,73999.0
597,New York,80397.1878702878,2020-04-02,23,8558.0,,after,steeper_2,80397.0
598,New York,86870.30323673214,2020-04-03,24,10481.0,,after,steeper_2,86870.0
599,New York,93560.34969033135,2020-04-04,25,10846.0,,after,steeper_2,93560.0
600,New York,100501.51507656502,2020-04-05,26,9327.0,,after,steeper_2,100502.0
601,New York,107129.88056840695,2020-04-06,27,8655.0,,after,steeper_2,107130.0
602,New York,113933.47200488113,2020-04-07,28,8060.0,,after,steeper_2,113933.0
603,New York,120933.587818365,2020-04-08,29,11186.0,,after,steeper_2,120934.0
604,New York,127808.38881603624,2020-04-09,30,10718.0,,after,steeper_2,127808.0
605,New York,134936.3072970703,2020-04-10,31,10569.0,,after,steeper_2,134936.0
606,New York,142014.85333368424,2020-04-11,32,8678.0,,after,steeper_2,142015.0
607,New York,149410.41606700284,2020-04-12,33,8007.0,,after,steeper_2,149410.0
608,New York,156556.47488231596,2020-04-13,34,6716.0,,after,steeper_2,156556.0
609,New York,163791.24993483344,2020-04-14,35,7271.0,,after,steeper_2,163791.0
610,New York,171211.14208234302,2020-04-15,36,11434.0,,after,steeper_2,171211.0
611,New York,178541.23434550333,2020-04-16,37,9237.0,,after,steeper_2,178541.0
612,New York,185958.51224306962,2020-04-17,38,6906.0,,after,steeper_2,185959.0
613,New York,193601.1329198704,2020-04-18,39,11115.0,,after,steeper_2,193601.0
614,New York,201055.9898198915,2020-04-19,40,6103.0,,after,steeper_2,201056.0
615,New York,208659.82730744925,2020-04-20,41,5245.0,,after,steeper_2,208660.0
616,New York,216306.71281715875,2020-04-21,42,5301.0,,after,steeper_2,216307.0
617,New York,224045.19756310942,2020-04-22,43,4931.0,,after,steeper_2,224045.0
618,New York,231764.06094333925,2020-04-23,44,168.0,,after,steeper_2,231764.0
619,New York,239538.96953177766,2020-04-24,45,8130.0,,after,steeper_2,239539.0
620,New York,247306.17211410208,2020-04-25,46,10553.0,,after,steeper_2,247306.0
621,New York,255281.26145385436,2020-04-26,47,5902.0,,after,steeper_2,255281.0
622,New York,263100.44061073085,2020-04-27,48,3951.0,,after,steeper_2,263100.0
623,New York,271138.0764145184,2020-04-28,49,3110.0,,after,steeper_2,271138.0
624,New York,279047.35363767284,2020-04-29,50,4585.0,,after,steeper_2,279047.0
625,New York,287020.22864175995,2020-04-30,51,4681.0,,after,steeper_2,287020.0
626,New York,295114.08616127924,2020-05-01,52,3942.0,,after,steeper_2,295114.0
627,New York,303305.8373114984,2020-05-02,53,4663.0,,after,steeper_2,303306.0
628,New York,311407.2470427032,2020-05-03,54,3438.0,,after,steeper_2,311407.0
629,New York,319526.0665491311,2020-05-04,55,2538.0,,after,steeper_2,319526.0
630,New York,327755.5870924642,2020-05-05,56,2239.0,,after,steeper_2,327756.0
631,New York,336051.8798294675,2020-05-06,57,2786.0,,after,steeper_2,336052.0
632,New York,344334.1118820633,2020-05-07,58,3491.0,,after,steeper_2,344334.0
633,New York,352641.1506536474,2020-05-08,59,2938.0,,after,steeper_2,352641.0
634,New York,360964.8534428441,2020-05-09,60,2715.0,,after,steeper_2,360965.0
635,New York,369440.36297373293,2020-05-10,61,2273.0,,after,steeper_2,369440.0
636,New York,377724.37307970494,2020-05-11,62,1660.0,,after,steeper_2,377724.0
637,New York,386208.2152364274,2020-05-12,63,1430.0,,after,steeper_2,386208.0
638,New York,394670.86130259995,2020-05-13,64,2176.0,,after,steeper_2,394671.0
639,New York,403280.6391576376,2020-05-14,65,2390.0,,after,steeper_2,403281.0
640,New York,411758.1351857427,2020-05-15,66,2762.0,,after,steeper_2,411758.0
641,New York,420210.4422264153,2020-05-16,67,2419.0,,after,steeper_2,420210.0
642,New York,428739.00504381,2020-05-17,68,1889.0,,after,steeper_2,428739.0
643,New York,437437.3892228783,2020-05-18,69,1250.0,,after,steeper_2,437437.0
644,New York,446011.77802107437,2020-05-19,70,1474.0,,after,steeper_2,446012.0
645,New York,454767.80462127994,2020-05-20,71,1525.0,,after,steeper_2,454768.0
646,New York,463368.35572712525,2020-05-21,72,2088.0,,after,steeper_2,463368.0
647,New York,472295.5697596744,2020-05-22,73,1696.0,,after,steeper_2,472296.0
648,New York,480918.42846939253,2020-05-23,74,1772.0,,after,steeper_2,480918.0
649,New York,489744.09679915314,2020-05-24,75,1589.0,,after,steeper_2,489744.0
650,New York,498546.14271054167,2020-05-25,76,1249.0,,after,steeper_2,498546.0
651,New York,507406.7885796314,2020-05-26,77,1072.0,,after,steeper_2,507407.0
652,New York,516258.0162329563,2020-05-27,78,1129.0,,after,steeper_2,516258.0
653,New York,525107.2565745928,2020-05-28,79,1768.0,,after,steeper_2,525107.0
654,New York,533974.6931969387,2020-05-29,80,1551.0,,after,steeper_2,533975.0
655,New York,543067.4918541292,2020-05-30,81,1376.0,,after,steeper_2,543067.0
656,New York,173.0,2020-03-10,0,0.0,,before,steeper_3,173.0
657,New York,220.0,2020-03-11,1,47.0,,before,steeper_3,220.0
658,New York,328.0,2020-03-12,2,108.0,,before,steeper_3,328.0
659,New York,421.0,2020-03-13,3,93.0,,before,steeper_3,421.0
660,New York,525.0,2020-03-14,4,104.0,,before,steeper_3,525.0
661,New York,732.0,2020-03-15,5,207.0,,before,steeper_3,732.0
662,New York,967.0,2020-03-16,6,235.0,,before,steeper_3,967.0
663,New York,1706.0,2020-03-17,7,739.0,,before,steeper_3,1706.0
664,New York,2495.0,2020-03-18,8,789.0,,before,steeper_3,2495.0
665,New York,5365.0,2020-03-19,9,2870.0,,before,steeper_3,5365.0
666,New York,8310.0,2020-03-20,10,2945.0,,before,steeper_3,8310.0
667,New York,11710.0,2020-03-21,11,3400.0,,before,steeper_3,11710.0
668,New York,15808.492450513875,2020-03-22,12,4090.0,https://raw.githubusercontent.com/Murtz5253/covid19-vis/master/images/x-shelter.png,before,steeper_3,15808.0
669,New York,20671.836031947096,2020-03-23,13,5084.0,,after,steeper_3,20672.0
670,New York,26581.425167737663,2020-03-24,14,4797.0,,after,steeper_3,26581.0
671,New York,32686.656003151325,2020-03-25,15,5160.0,,after,steeper_3,32687.0
672,New York,39484.70681424757,2020-03-26,16,7036.0,,after,steeper_3,39485.0
673,New York,46723.083375987706,2020-03-27,17,6999.0,,after,steeper_3,46723.0
674,New York,54462.57933960904,2020-03-28,18,7534.0,,after,steeper_3,54463.0
675,New York,62620.3153994006,2020-03-29,19,7238.0,,after,steeper_3,62620.0
676,New York,71374.81808422368,2020-03-30,20,7015.0,,after,steeper_3,71375.0
677,New York,80473.40015506992,2020-03-31,21,9170.0,,after,steeper_3,80473.0
678,New York,89957.62445415891,2020-04-01,22,8115.0,,after,steeper_3,89958.0
679,New York,100044.83433943108,2020-04-02,23,8558.0,,after,steeper_3,100045.0
680,New York,110502.72925383103,2020-04-03,24,10481.0,,after,steeper_3,110503.0
681,New York,121304.29648271833,2020-04-04,25,10846.0,,after,steeper_3,121304.0
682,New York,132620.45855251196,2020-04-05,26,9327.0,,after,steeper_3,132620.0
683,New York,144428.27888899113,2020-04-06,27,8655.0,,after,steeper_3,144428.0
684,New York,156586.48774487164,2020-04-07,28,8060.0,,after,steeper_3,156586.0
